rule,seed,epoch,J,MI_lb,E_total,compute_cost
REINFORCE,1,129,-103.32008591091841,0.9390248518354714,10425.911076275388,390
REINFORCE,1,130,-103.05653026243463,1.2162227780414976,10427.275304047613,393
REINFORCE,1,131,-103.46418436003374,0.8470155555167178,10431.119991555046,396
REINFORCE,1,132,-102.87747778020433,1.4295121227905359,10430.698990299486,399
REINFORCE,1,133,-102.63341121014892,1.4522446058208454,10408.565581596977,402
REINFORCE,1,134,-103.24935098398217,0.8370619744162968,10408.641295839847,405
REINFORCE,1,135,-103.7092477505673,0.5777980491075629,10428.704579967485,408
REINFORCE,1,136,-103.25214454752575,1.027863725021584,10428.000827254733,411
REINFORCE,1,137,-103.1431564693089,0.9854640695553574,10412.862053886427,414
REINFORCE,1,138,-103.54121936659705,0.5962732932303547,10413.74926598274,417
REINFORCE,1,139,-103.28285407310695,1.0342255235167928,10431.707959662373,420
REINFORCE,1,140,-102.89941421759232,1.2455040173161551,10414.491823490847,423
REINFORCE,1,141,-102.90945283426292,1.5258849429440806,10443.533777720699,426
REINFORCE,1,142,-102.52381041303626,1.793525375627807,10431.733578866406,429
REINFORCE,1,143,-102.86398308406194,1.5227500596094,10438.673314367134,432
REINFORCE,1,144,-102.84552299197026,1.3706521674500558,10421.61751594203,435
REINFORCE,1,145,-104.16411134316296,0.0,10416.411134316295,438
REINFORCE,1,146,-104.199401672756,0.0,10419.9401672756,441
REINFORCE,1,147,-103.8485542116447,0.2177585826815065,10406.63127943262,444
REINFORCE,1,148,-103.46690250602002,1.0531675237451439,10452.007002976516,447
REINFORCE,1,149,-103.12902964130785,1.0554906889169624,10418.45203302248,450
REINFORCE,1,150,-104.30853897508223,0.0,10430.853897508223,453
REINFORCE,1,151,-103.73024486680279,0.5640242611848363,10429.426912798763,456
REINFORCE,1,152,-103.8740848757057,0.20708373057947504,10408.116860628517,459
REINFORCE,1,153,-103.12427463791755,1.155186890097394,10427.946152801494,462
REINFORCE,1,154,-102.5744365189912,1.5246896894212076,10409.912620841242,465
REINFORCE,1,155,-102.6046001883794,1.5277603476998562,10413.236053607925,468
REINFORCE,1,156,-102.6893009964018,1.559849857915729,10424.915085431752,471
REINFORCE,1,157,-102.73918095900463,1.4390187289495229,10417.819968795415,474
REINFORCE,1,158,-102.83082527840051,1.401266041395008,10423.20913197955,477
REINFORCE,1,159,-102.61350257476255,1.6790439258994052,10429.254650066196,480
REINFORCE,1,160,-102.67304665571635,1.714251752113837,10438.729840783019,483
REINFORCE,1,161,-102.65409242143507,1.6122146472269114,10426.630706866197,486
REINFORCE,1,162,-102.26281081507261,1.8829079157309319,10414.571873080353,489
REINFORCE,1,163,-102.64595151853985,1.6660136911093497,10431.19652096492,492
REINFORCE,1,164,-103.65702593511395,0.4406311321890488,10409.7657067303,495
REINFORCE,1,165,-102.05604161840874,2.1171025227027096,10417.314414111144,498
REINFORCE,1,166,-102.2936405725118,1.987101198678737,10428.074177119055,501
REINFORCE,1,167,-102.59377276800787,1.6583726728039818,10425.214544081184,504
REINFORCE,1,168,-102.81631319447511,1.4594915981865721,10427.58047926617,507
REINFORCE,1,169,-102.65093435632288,1.6738514542373686,10432.478581056024,510
REINFORCE,1,170,-103.41037407628257,0.7465613246682241,10415.693540095079,513
REINFORCE,1,171,-102.71359426432765,1.3207808205126654,10403.437508484032,516
REINFORCE,1,172,-103.11227568796664,1.0173346703482409,10412.96103583149,519
REINFORCE,1,173,-102.67121754656891,1.5791986248517889,10425.04161714207,522
REINFORCE,1,174,-103.1771054266656,0.9920999157368651,10416.920534240246,525
REINFORCE,1,175,-102.92982987388447,1.3114745447235756,10424.130441860805,528
REINFORCE,1,176,-103.58604072620483,0.7073629535750934,10429.340367977993,531
REINFORCE,1,177,-103.57040465510225,0.576590918003598,10414.699557310585,534
REINFORCE,1,178,-102.8886736933654,1.1745030180703129,10406.317671143572,537
REINFORCE,1,179,-102.66099047073544,1.4996361254976236,10416.062659623307,540
REINFORCE,1,180,-103.1444058821508,0.9388289844685365,10408.323486661935,543
REINFORCE,1,181,-102.82054029471554,1.2437165636581726,10406.42568583737,546
REINFORCE,1,182,-103.04743544636742,1.276359698510717,10432.379514487813,549
REINFORCE,1,183,-102.12346527535277,1.8928002942216535,10401.626556957443,552
REINFORCE,1,184,-103.16623952422799,1.0884452517724772,10425.468477600047,555
REINFORCE,1,185,-102.88034792318537,1.4802059987222806,10436.055392190765,558
REINFORCE,1,186,-102.00657810909235,1.95916680963711,10396.574491872945,561
REINFORCE,1,187,-103.62622444776511,0.6701636167416511,10429.638806450675,564
REINFORCE,1,188,-103.43815647574972,0.8434851620224695,10428.164163777219,567
REINFORCE,1,189,-102.64815518421572,1.4095408746593439,10405.769605887506,570
REINFORCE,1,190,-103.78088369658798,0.4579449465942007,10423.882864318217,573
REINFORCE,1,191,-102.62715922284944,1.5394103630580056,10416.656958590745,576
REINFORCE,1,192,-103.04457571894838,1.188597739174532,10423.317345812291,579
REINFORCE,1,193,-104.1082217365195,0.0,10410.82217365195,582
REINFORCE,1,194,-102.78844637004106,1.3455896146420026,10413.403598468307,585
REINFORCE,1,195,-103.4249016876802,0.8796815197179795,10430.458320739817,588
REINFORCE,1,196,-103.19502823367021,0.8386685946856445,10403.369682835586,591
REINFORCE,1,197,-102.82326508449391,1.2088952269365545,10403.216031143045,594
REINFORCE,1,198,-103.18239935707098,1.0694751822186088,10425.187453928958,597
REINFORCE,1,199,-103.04454630562005,1.084112887409126,10412.865919302916,600
EProp,0,0,-104.25147220315304,0.0,10425.147220315304,1
EProp,0,1,-96.53315457899123,0.0,9653.315457899123,2
EProp,0,2,-84.88465560787274,0.0,8488.465560787274,3
EProp,0,3,-73.09259234195719,0.0,7309.259234195719,4
EProp,0,4,-63.36933099948857,0.0,6336.933099948857,5
EProp,0,5,-56.23582377785237,0.03128736084353756,5626.71111386959,6
EProp,0,6,-51.3369241615694,0.013098275860554676,5135.002243742995,7
EProp,0,7,-47.93542392300744,0.006772580885629154,4794.219650389307,8
EProp,0,8,-45.63600351349517,0.023526731795938005,4565.953024529111,9
EProp,0,9,-44.01318213108364,0.08322342846797826,4409.640555955162,10
EProp,0,10,-42.96387100453016,0.10443607450534298,4306.83070790355,11
EProp,0,11,-42.35216805498994,0.030894494068634426,4238.306254905857,12
EProp,0,12,-41.80542431680559,0.06900643875264967,4187.443075555824,13
EProp,0,13,-41.43537854543159,0.07767787306154661,4151.305641849313,14
EProp,0,14,-41.21767880049549,0.12768305051952344,4134.536185101501,15
EProp,0,15,-41.08102374627529,0.08076910231866608,4116.179284859396,16
EProp,0,16,-40.9662650065559,0.12192335144011546,4108.818835799601,17
EProp,0,17,-40.87487322471455,0.15945221101972962,4103.432543573428,18
EProp,0,18,-40.83335776439857,0.14666033887937413,4098.001810327794,19
EProp,0,19,-40.81277050680495,0.12747577517580577,4094.0246281980753,20
EProp,0,20,-40.82055442114314,0.02910763950527917,4084.966206064842,21
EProp,0,21,-40.736566352391286,0.14901280842685738,4088.5579160818143,22
EProp,0,22,-40.74857539069604,0.16256326991930914,4091.113866061535,23
EProp,0,23,-40.72302297812721,0.15498936975103694,4087.801234787825,24
EProp,0,24,-40.79067300627416,0.12940657786806575,4092.007958414223,25
EProp,0,25,-40.68879756008994,0.16980182462656623,4085.8599384716504,26
EProp,0,26,-40.73773223469414,0.12800883030748622,4086.574106500163,27
EProp,0,27,-40.6776566273709,0.19872488096262142,4087.6381508333525,28
EProp,0,28,-40.761168032064965,0.13793980004625173,4089.910783211122,29
EProp,0,29,-40.759621424388904,0.12653958649186192,4088.6161010880764,30
EProp,0,30,-40.71374371612586,0.1584668348953029,4087.2210551021158,31
EProp,0,31,-40.673758919567696,0.20714531671006808,4088.0904236277765,32
EProp,0,32,-40.67606297863273,0.18632460362072445,4086.238758225345,33
EProp,0,33,-40.654585846445336,0.23123073920513493,4088.5816585650473,34
EProp,0,34,-40.669702353512186,0.21166996829642448,4088.1372321808612,35
EProp,0,35,-40.691545322178605,0.2267082582859805,4091.825358046459,36
EProp,0,36,-40.7061028777822,0.22929289855140356,4093.5395776333603,37
EProp,0,37,-40.64787761339746,0.2684302054764145,4091.6307818873875,38
EProp,0,38,-40.66000688550262,0.2740974828745042,4093.410436837712,39
EProp,0,39,-40.73680895043195,0.20659098616207316,4094.3399936594024,40
EProp,0,40,-40.70729211550897,0.22195112023569674,4092.924323574466,41
EProp,0,41,-40.71807367852772,0.20723184950762885,4092.530552803535,42
EProp,0,42,-40.64558588805737,0.28657078482025344,4093.2156672877627,43
EProp,0,43,-40.77298924783714,0.18407853604124558,4095.7067783878383,44
EProp,0,44,-40.62289219226376,0.2770897746247267,4089.998196688849,45
EProp,0,45,-40.58353791209842,0.32027696462435173,4090.381487672277,46
EProp,0,46,-40.71516619966299,0.2612611195712038,4097.642731923419,47
EProp,0,47,-40.67220597690754,0.2676118321700329,4093.981780907757,48
EProp,0,48,-40.76494663216779,0.2260099866668761,4099.095661883466,49
EProp,0,49,-40.69439864262206,0.25248563246554,4094.6884275087605,50
EProp,0,50,-40.62946174597244,0.3186172101997302,4094.8078956172176,51
EProp,0,51,-40.686575213531874,0.2741651345638889,4096.074034809576,52
EProp,0,52,-40.716804055085646,0.2722155152962653,4098.9019570381915,53
EProp,0,53,-40.6614591801393,0.2921203385556854,4095.3579518694987,54
EProp,0,54,-40.64449406025529,0.3154700811925961,4095.996414144788,55
EProp,0,55,-40.60546975162873,0.3564636478849579,4096.193339951369,56
EProp,0,56,-40.6715673110245,0.33151187266978255,4100.307918369428,57
EProp,0,57,-40.64689338137189,0.3487852880566775,4099.567866942856,58
EProp,0,58,-40.64140462293189,0.3312556720573845,4097.266029498927,59
EProp,0,59,-40.63084149739334,0.35342886973347776,4098.427036712682,60
EProp,0,60,-40.61635604504538,0.3857657954551712,4100.212184050055,61
EProp,0,61,-40.660447154015294,0.37316122356336656,4103.360837757866,62
EProp,0,62,-40.58906009478441,0.42818270520377366,4101.724279998818,63
EProp,0,63,-40.74422229270131,0.3032358349506472,4104.745812765195,64
EProp,0,64,-40.59812087714784,0.41953813075667146,4101.765900790451,65
EProp,0,65,-40.63973860970385,0.3750248793980844,4101.476348910193,66
EProp,0,66,-40.59222090693091,0.43361604327157144,4102.583695020248,67
EProp,0,67,-40.64118898641564,0.3940987425902396,4103.528772900588,68
EProp,0,68,-40.741595722257,0.31597953748011953,4105.757525973712,69
EProp,0,69,-40.66843953772902,0.3605729274278784,4102.90124651569,70
EProp,0,70,-40.61177652224859,0.42925874051823243,4104.103526276683,71
EProp,0,71,-40.65552414094166,0.3886583007055191,4104.418244164718,72
EProp,0,72,-40.60249118828079,0.44531814793173385,4104.780933621252,73
EProp,0,73,-40.569037010038834,0.4725130724627107,4104.155008250154,74
EProp,0,74,-40.63668748197065,0.4512928920532504,4108.79803740239,75
EProp,0,75,-40.646503649400486,0.42424557446179456,4107.074922386228,76
EProp,0,76,-40.601792369676886,0.4385927434641692,4104.038511314106,77
EProp,0,77,-40.60960006172227,0.4235032973147459,4103.310335903701,78
EProp,0,78,-40.65561884542158,0.44073741496256913,4109.635626038415,79
EProp,0,79,-40.60087671211478,0.4456703014164334,4104.654701353122,80
EProp,0,80,-40.62104715645893,0.4627956326153906,4108.3842789074315,81
EProp,0,81,-40.590190091287866,0.490726967535263,4108.091705882312,82
EProp,0,82,-40.613149104251015,0.4594069147251716,4107.255601897618,83
EProp,0,83,-40.55049782523811,0.5374074493257037,4108.790527456382,84
EProp,0,84,-40.60389763323824,0.4963747757280421,4110.027240896628,85
EProp,0,85,-40.56739765859328,0.5480570196112349,4111.545467820451,86
EProp,0,86,-40.656120167702156,0.46273060289513746,4111.885077059729,87
EProp,0,87,-40.60190298099137,0.49243745494344093,4109.434043593481,88
EProp,0,88,-40.620729227465496,0.5355290011356488,4115.625822860115,89
EProp,0,89,-40.59884057104421,0.496051109044358,4109.489168008857,90
EProp,0,90,-40.63495664252746,0.484008270543967,4111.896491307143,91
EProp,0,91,-40.60905726491583,0.5472473808294294,4115.630464574527,92
EProp,0,92,-40.567118090641486,0.5251791950478024,4109.229728568929,93
EProp,0,93,-40.53366093934492,0.5514558615370841,4108.511680088201,94
EProp,0,94,-40.61152410523131,0.5356359437512035,4114.716004898251,95
EProp,0,95,-40.55587836924456,0.5717691360317678,4112.764750527633,96
EProp,0,96,-40.566983630646746,0.5820077245713513,4114.8991355218095,97
EProp,0,97,-40.59066868607148,0.5480853771215086,4113.875406319299,98
EProp,0,98,-40.623117146221205,0.5443339298477419,4116.745107606895,99
EProp,0,99,-40.53035160068592,0.5983306055318662,4112.868220621778,100
EProp,0,100,-40.502345434348335,0.6154679246952357,4111.781335904358,101
EProp,0,101,-40.62120525449562,0.5263753078843498,4114.758056237997,102
EProp,0,102,-40.5849664513988,0.5727349472639967,4115.770139866279,103
EProp,0,103,-40.62692201358156,0.5562814992185601,4118.320351280013,104
EProp,0,104,-40.5692239762632,0.6057999669824863,4117.502394324569,105
EProp,0,105,-40.59951002592976,0.5851091332518736,4118.461915918164,106
EProp,0,106,-40.537488429999996,0.6140782702108654,4115.156670021086,107
EProp,0,107,-40.59071152684133,0.5472210782341236,4113.793260507546,108
EProp,0,108,-40.5281130379232,0.6252231135218862,4115.333615144508,109
EProp,0,109,-40.609880233266246,0.5911346369586932,4120.1014870224935,110
EProp,0,110,-40.55498614937813,0.6125161813028077,4116.750233068094,111
EProp,0,111,-40.52002236579246,0.6535899710913768,4117.361233688383,112
EProp,0,112,-40.607246098382184,0.6270250235052544,4123.427112188744,113
EProp,0,113,-40.55943453608104,0.6109736754465289,4117.040821152757,114
EProp,0,114,-40.626386547797495,0.5999513445900799,4122.633789238757,115
EProp,0,115,-40.55424755482531,0.6375810470915617,4119.182860191688,116
EProp,0,116,-40.55556072963758,0.6379937604632779,4119.355449010085,117
EProp,0,117,-40.528285308250226,0.6640492755479315,4119.233458379816,118
EProp,0,118,-40.560598292964926,0.6225428961025377,4118.314118906746,119
EProp,0,119,-40.517428566194724,0.6646095958910729,4118.203816208579,120
EProp,0,120,-40.46866424019356,0.7089256384917073,4117.758987868527,121
EProp,0,121,-40.56705834684208,0.6712508650207898,4123.830921186287,122
EProp,0,122,-40.582379853788105,0.6590178880359554,4124.139774182406,123
EProp,0,123,-40.57256028690674,0.6337047689209907,4120.6265055827735,124
EProp,0,124,-40.52277066979603,0.6784596172573201,4120.123028705335,125
EProp,0,125,-40.54592007049817,0.6852473809778798,4123.116745147605,126
EProp,0,126,-40.55856572816256,0.6595851842607647,4121.8150912423325,127
EProp,0,127,-40.49560156446253,0.7339319294747271,4122.953349393726,128
EProp,0,128,-40.55115682232749,0.6974919862854394,4124.864880861293,129
EProp,0,129,-40.543924691965906,0.6870213589234435,4123.094605088935,130
EProp,0,130,-40.49458189842938,0.7037513883213071,4119.8333286750685,131
EProp,0,131,-40.52398247419436,0.7335438091110857,4125.752628330544,132
EProp,0,132,-40.52786521995706,0.7099716060152303,4123.783682597229,133
EProp,0,133,-40.53134984684979,0.7328315038841811,4126.418135073397,134
EProp,0,134,-40.54615152621735,0.7276820834873101,4127.383360970466,135
EProp,0,135,-40.48014560085863,0.7639274429023999,4124.407304376103,136
EProp,0,136,-40.546462537301124,0.7056687523211131,4125.213128962223,137
EProp,0,137,-40.5393054344762,0.7301648441694528,4126.947027864565,138
EProp,0,138,-40.51575781059405,0.7708698364331701,4128.662764702723,139
EProp,0,139,-40.52249409984035,0.7681866142775524,4129.068071411791,140
EProp,0,140,-40.52783254029065,0.7668035829894446,4129.46361232801,141
EProp,0,141,-40.595910967357526,0.6793495451055391,4127.526051246306,142
EProp,0,142,-40.526314882315326,0.7487694543641359,4127.5084336679465,143
EProp,0,143,-40.46660818638435,0.7633040488063503,4122.9912235190695,144
EProp,0,144,-40.52323086345142,0.7696629761179925,4129.289383956941,145
EProp,0,145,-40.47701659301161,0.7697614440642071,4124.677803707582,146
EProp,0,146,-40.49396684217902,0.7810748996915198,4127.504174187054,147
EProp,0,147,-40.55383931142937,0.7670754293365043,4132.0914740765875,148
EProp,0,148,-40.5238118871823,0.7797221592847796,4130.3534046467075,149
EProp,0,149,-40.51588317675345,0.7860070141592566,4130.189019091271,150
EProp,0,150,-40.47986226749557,0.8099453186701169,4128.980758616569,151
EProp,0,151,-40.49853772327152,0.8040193744497879,4130.25570977213,152
EProp,0,152,-40.4672274589205,0.8369242049174632,4130.4151663837965,153
EProp,0,153,-40.45538455876979,0.8494819162410385,4130.486647501082,154
EProp,0,154,-40.510775267834745,0.8247358565738532,4133.5511124408595,155
EProp,0,155,-40.56869493995019,0.7487311651763795,4131.742610512657,156
EProp,0,156,-40.49747165784608,0.8547756496771513,4135.224730752323,157
EProp,0,157,-40.50109741293385,0.8501171728448869,4135.121458577874,158
EProp,0,158,-40.54003178010453,0.8116840185292209,4135.171579863375,159
EProp,0,159,-40.45057481287711,0.8484362213061347,4129.901103418324,160
EProp,0,160,-40.53172360369168,0.8295963809194666,4136.131998461115,161
EProp,0,161,-40.489867220838015,0.8362838116884745,4132.615103252649,162
EProp,0,162,-40.49859980182573,0.82203350621052,4132.063330803625,163
EProp,0,163,-40.51571330760438,0.8312300616534287,4134.694336925781,164
EProp,0,164,-40.455394529277974,0.8566736969973467,4131.206822627532,165
EProp,0,165,-40.491175342149624,0.8437903160567148,4133.496565820634,166
EProp,0,166,-40.4789245117343,0.8979311702900605,4137.685568202435,167
EProp,0,167,-40.46120081265522,0.8439294639544679,4130.513027660969,168
EProp,0,168,-40.46632758987477,0.8915881001751726,4135.791569004994,169
EProp,0,169,-40.48875451511996,0.8737385737662482,4136.24930888862,170
EProp,0,170,-40.461455457134505,0.9049965800090174,4136.645203714353,171
EProp,0,171,-40.49339614572963,0.8599871039817035,4135.338324971133,172
EProp,0,172,-40.47364287745585,0.8669396413329862,4134.058251878883,173
EProp,0,173,-40.48428059075063,0.8850212886948787,4136.930187944551,174
EProp,0,174,-40.47895722513935,0.8940085523922638,4137.296577753161,175
EProp,0,175,-40.473181804783366,0.8773319953638254,4135.051380014719,176
EProp,0,176,-40.48096779875654,0.9097771392594964,4139.074493801603,177
EProp,0,177,-40.458324126404285,0.9267003292297469,4138.502445563403,178
EProp,0,178,-40.4353797698936,0.9258648663751665,4136.124463626877,179
EProp,0,179,-40.56460806099505,0.8555693360187688,4142.017739701381,180
EProp,0,180,-40.442564804099526,0.9261938466320903,4136.875865073162,181
EProp,0,181,-40.442027288513664,0.9472575802865544,4138.928486880021,182
EProp,0,182,-40.47488806527148,0.9311569602886367,4140.6045025560115,183
EProp,0,183,-40.399251427664346,0.9802588143166391,4137.951024198099,184
EProp,0,184,-40.494914773248,0.8851041903856318,4138.001896363363,185
EProp,0,185,-40.490650580796355,0.893476677439029,4138.4127258235385,186
EProp,0,186,-40.44909082081411,0.9790378551609962,4142.81286759751,187
EProp,0,187,-40.47579248739501,0.9524782719328728,4142.827075932789,188
EProp,0,188,-40.49196970903331,0.9166032679308285,4140.857297696414,189
EProp,0,189,-40.422973718620796,0.9634692214917249,4138.644294011252,190
EProp,0,190,-40.443131985806104,0.941269311946987,4138.440129775309,191
EProp,0,191,-40.387416316126455,1.0162716856241278,4140.368800175058,192
EProp,0,192,-40.424394238241355,1.0062046540824046,4143.059889232376,193
EProp,0,193,-40.43656375155162,1.024225917016739,4146.078966856835,194
EProp,0,194,-40.44184536078494,0.9936082653836085,4143.545362616855,195
EProp,0,195,-40.370299404392576,1.0378576571964548,4140.815706158903,196
EProp,0,196,-40.40590919648416,1.0766480575245687,4148.255725400873,197
EProp,0,197,-40.49445147101807,0.9745347320722604,4146.898620309033,198
EProp,0,198,-40.493111081345255,0.9851955481342274,4147.830662947948,199
EProp,0,199,-40.49115393235609,0.9593234267051978,4145.047735906129,200
EProp,1,0,-104.45507370649788,0.0,10445.507370649788,1
EProp,1,1,-96.2382738011987,0.0,9623.82738011987,2
EProp,1,2,-84.32133580031801,0.0,8432.133580031801,3
EProp,1,3,-72.8059142623943,0.0,7280.591426239429,4
EProp,1,4,-63.27802314052979,0.0,6327.8023140529785,5
EProp,1,5,-56.133817925795505,0.0,5613.38179257955,6
EProp,1,6,-51.19656061168059,0.055426575326408045,5125.1987187007,7
EProp,1,7,-47.83120051400233,0.1238485938173346,4795.504910781967,8
EProp,1,8,-45.69531300160546,0.0716432017992612,4576.6956203404725,9
EProp,1,9,-44.235161088072445,0.050741559344363196,4428.590264741681,10
EProp,1,10,-43.16946812715945,0.014577313409268378,4318.404544056872,11
EProp,1,11,-42.22708168764845,0.12540049169708478,4235.248217934553,12
EProp,1,12,-41.88102458405727,0.11106397838474624,4199.208856244202,13
EProp,1,13,-41.32992823971404,0.09692267945088462,4142.685091916493,14
EProp,1,14,-41.25060337332922,0.1888293832186294,4143.943275654785,15
EProp,1,15,-41.222128103104666,0.09341916180227239,4131.554726490694,16
EProp,1,16,-40.93455222143328,0.16699501651146376,4110.154723794474,17
EProp,1,17,-40.91071689855408,0.09704851875894871,4100.776541731302,18
EProp,1,18,-40.73272164834312,0.22617020535309873,4095.889185369622,19
EProp,1,19,-40.911266597167455,0.14664577182996918,4105.791236899742,20
EProp,1,20,-40.70901092004377,0.11486681663007747,4082.3877736673844,21
EProp,1,21,-40.772235689854675,0.2097019016179278,4098.19375914726,22
EProp,1,22,-40.898238529785964,0.19562719229252767,4109.386572207849,23
EProp,1,23,-40.773966470640495,0.17949429162488517,4095.3460762265377,24
EProp,1,24,-40.634377740215925,0.24717493652227152,4088.1552676738193,25
EProp,1,25,-40.70050156733828,0.18870980202231324,4088.921136936059,26
EProp,1,26,-40.60132079399991,0.15546252233455427,4075.6783316334463,27
EProp,1,27,-40.811266144632874,0.19985185522305127,4101.111799985592,28
EProp,1,28,-40.695153460433886,0.24557322002147686,4094.0726680455364,29
EProp,1,29,-40.61966737062451,0.2988591615586045,4091.8526532183114,30
EProp,1,30,-40.697298807956344,0.3053566295673553,4100.26554375237,31
EProp,1,31,-40.57885837355355,0.20994482977690243,4078.880320333045,32
EProp,1,32,-40.681217700454155,0.2805262366808714,4096.1743937135025,33
EProp,1,33,-40.73416581121266,0.26321215742860105,4099.737796864127,34
EProp,1,34,-40.84960608298632,0.2708058845925083,4112.041196757882,35
EProp,1,35,-40.63363227608846,0.29020223557178637,4092.3834511660248,36
EProp,1,36,-40.57986986328895,0.3032133072468035,4088.3083170535756,37
EProp,1,37,-40.592658003061274,0.3881538481695914,4098.0811851230865,38
EProp,1,38,-40.71322314116118,0.3163066379102917,4102.952977907147,39
EProp,1,39,-40.673704617285686,0.3284955665146061,4100.220018380029,40
EProp,1,40,-40.6337871959231,0.3836424225389341,4101.742961846203,41
EProp,1,41,-40.69392489953135,0.32702790015543126,4102.095279968678,42
EProp,1,42,-40.70834918925168,0.36848008080535344,4107.682927005703,43
EProp,1,43,-40.676177422076094,0.3470261573983624,4102.320357947446,44
EProp,1,44,-40.7876785739854,0.33586943058714747,4112.354800457255,45
EProp,1,45,-40.518587109846116,0.4197897021963808,4093.8376812042497,46
EProp,1,46,-40.56127220215728,0.29741219307300293,4085.8684395230275,47
EProp,1,47,-40.66320431065467,0.3651683963016188,4102.837270695629,48
EProp,1,48,-40.66375566144699,0.39189949913466915,4105.5655160581655,49
EProp,1,49,-40.60345705396209,0.4098034694766417,4101.326052343873,50
EProp,1,50,-40.612013876153405,0.49563781775086335,4110.765169390426,51
EProp,1,51,-40.67844220921154,0.4050441907597735,4108.348639997132,52
EProp,1,52,-40.682912729122535,0.4031732389929297,4108.608596811546,53
EProp,1,53,-40.57875083790829,0.3871968301194322,4096.594766802772,54
EProp,1,54,-40.65217218084225,0.4504540121096241,4110.2626192951875,55
EProp,1,55,-40.6354275085788,0.4410327226841666,4107.646023126297,56
EProp,1,56,-40.63794777051177,0.4260321546386172,4106.397992515039,57
EProp,1,57,-40.55291230101513,0.46380878517924895,4101.6721086194375,58
EProp,1,58,-40.71219236595381,0.4395925346595724,4115.178490061338,59
EProp,1,59,-40.58090059029135,0.5024926175706796,4108.339320786203,60
EProp,1,60,-40.65567305170945,0.4866421320502359,4114.231518375968,61
EProp,1,61,-40.618282140194715,0.49177211267847465,4111.005425287319,62
EProp,1,62,-40.60665040819476,0.44831209706204067,4105.49625052568,63
EProp,1,63,-40.65257637625175,0.4608426781898629,4111.341905444161,64
EProp,1,64,-40.624169212961775,0.5243899512040753,4114.855916416585,65
EProp,1,65,-40.626774503140695,0.5429210091827397,4116.969551232343,66
EProp,1,66,-40.58888162347944,0.47610695185943896,4106.4988575338875,67
EProp,1,67,-40.54687986585926,0.5078098989223765,4105.468976478163,68
EProp,1,68,-40.6136170930637,0.5184968735943514,4113.211396665805,69
EProp,1,69,-40.60767577134815,0.5253258582597633,4113.300162960791,70
EProp,1,70,-40.73901266399234,0.4811907464341383,4122.0203410426475,71
EProp,1,71,-40.501484560090645,0.55567455255806,4105.715911264871,72
EProp,1,72,-40.47645614712468,0.5308955180247521,4100.735166514943,73
EProp,1,73,-40.4600912518413,0.6256760888014075,4108.576734064271,74
EProp,1,74,-40.58887932940772,0.5293660556774555,4111.824538508517,75
EProp,1,75,-40.47964024102901,0.5976427439156433,4107.728298494465,76
EProp,1,76,-40.56533183575469,0.6163870236836027,4118.171885943829,77
EProp,1,77,-40.71147025455172,0.5021661849443655,4121.363643949609,78
EProp,1,78,-40.63857718840342,0.5927340449682204,4123.131123337163,79
EProp,1,79,-40.57561144015698,0.5989762692202123,4117.458770937719,80
EProp,1,80,-40.579524232481475,0.6180892821241635,4119.761351460564,81
EProp,1,81,-40.499557967994,0.6503167673191896,4114.987473531319,82
EProp,1,82,-40.54827984720732,0.6087968662935443,4115.7076713500865,83
EProp,1,83,-40.43677694744305,0.5956298019245514,4103.24067493676,84
EProp,1,84,-40.795413320716605,0.5148639459066882,4131.02772666233,85
EProp,1,85,-40.56130416687894,0.6579366879248107,4121.924085480375,86
EProp,1,86,-40.58080575518677,0.6604696231790186,4124.127537836579,87
EProp,1,87,-40.63504574877084,0.6284176008785369,4126.346334964937,88
EProp,1,88,-40.52123074204375,0.688941463543856,4121.0172205587605,89
EProp,1,89,-40.452679153412056,0.6192894753794009,4107.196862879146,90
EProp,1,90,-40.571613624046485,0.6485888011032737,4122.0202425149755,91
EProp,1,91,-40.50858835932226,0.6813563900954218,4118.994474941768,92
EProp,1,92,-40.42709496668749,0.7229685001656367,4115.006346685313,93
EProp,1,93,-40.678565397088214,0.692243772272076,4137.080916936029,94
EProp,1,94,-40.64918651370009,0.6554634863627946,4130.465000006288,95
EProp,1,95,-40.49466432975455,0.7134147126054575,4120.8079042360005,96
EProp,1,96,-40.49050213781108,0.7066080267527077,4119.711016456378,97
EProp,1,97,-40.52631504858947,0.700641159698403,4122.695620828787,98
EProp,1,98,-40.55604580430083,0.6623411150004084,4121.838691930124,99
EProp,1,99,-40.55804958846276,0.7118495261791762,4126.989911464194,100
EProp,1,100,-40.59478152696206,0.734887085869941,4132.9668612832,101
EProp,1,101,-40.46929356935994,0.7668308309762768,4123.612440033621,102
EProp,1,102,-40.50018520523471,0.7233722562709985,4122.355746150571,103
EProp,1,103,-40.527246234378026,0.7547748325468588,4128.202106692488,104
EProp,1,104,-40.38781190099367,0.7504256915352827,4113.823759252895,105
EProp,1,105,-40.52122078947606,0.7338255174079178,4125.504630688398,106
EProp,1,106,-40.61147026870595,0.6911204478591326,4130.259071656508,107
EProp,1,107,-40.4779225564938,0.7920832658872263,4127.000582238103,108
EProp,1,108,-40.41429583777868,0.8082984161423767,4122.259425392106,109
EProp,1,109,-40.67906942848028,0.7050148464606747,4138.408427494096,110
EProp,1,110,-40.51279115206572,0.777707045742297,4129.049819780801,111
EProp,1,111,-40.57986566763131,0.7399898133395508,4131.9855480970855,112
